label,message,clean_message,label_num
ham,I asked sen to come chennai and search for job.,asked sen come chennai search job,0
ham,Dad went out oredi... ,dad went oredi,0
ham,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",jus hope true missin co im really missin havent done anything feel guilty yet,0
ham,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...,wat late still early mah juz go dinner lor aiya dunno,0
ham,"Arms fine, how's Cardiff and uni? ",arm fine hows cardiff uni,0
ham,In fact when do you leave? I think addie goes back to school tues or wed,fact leave think addie go back school tues wed,0
ham,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: \GOODMORNING &amp; HAVE A NICE DAY\"" :)""",cool breeze bright sun fresh flower twittering bird waiting wish u goodmorning amp nice day,0
ham,Ya:)going for restaurant..,yagoing restaurant,0
ham,"Its ok., i just askd did u knw tht no?",ok askd u knw tht,0
spam,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or å£250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,free st week entry textpod chance win gb ipod cash every wk txt pod tscs custcare,1
ham,Those ducking chinchillas,ducking chinchilla,0
ham,I am in a marriage function,marriage function,0
ham,Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.,look like u wil b getting headstart im leaving bout ish u r desperate company could head earlierwe goin meet rummer,0
ham,DonÛ÷t give a flying monkeys wot they think and I certainly donÛ÷t mind. Any friend of mine and all that!,dont give flying monkey wot think certainly dont mind friend mine,0
spam,As a registered optin subscriber ur draw 4 å£100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,registered optin subscriber ur draw gift voucher entered receipt correct an whats bbc chart,1
ham,say thanks2. ,say thanks,0
ham,Msg me when rajini comes.,msg rajini come,0
ham,Ya! when are Ì_ taking ure practical lessons? I start in june..  ,ya taking ure practical lesson start june,0
ham,"That's good, because I need drugs",thats good need drug,0
ham,Stupid.its not possible,stupidits possible,0
ham,Can Ì_ all decide faster cos my sis going home liao..,decide faster co si going home liao,0
spam,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,summer finally fancy chat flirt sexy single yr area get matched reply summer free join optout txt stop help,1
ham,U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,u sleeping going take haha got spy wat online checking n replying mail lor,0
spam,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Callså£1/minmoremobsEMSPOBox45PO139WA,claire havin borin time alone u wanna cum nite chat hope c u luv claire xx callsminmoremobsemspoboxpowa,1
spam,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,bought one ringtone getting text costing pound offering tone etc,1
ham,"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D",yalru lyfu astne chikku bt innu mundhe lyf ali halla ke bilo marriageprogram edhae lyf nt yet ovr chikkuali vargu lyfu meow meowd,0
ham,Kinda. First one gets in at twelve! Aah. Speak tomo,kinda first one get twelve aah speak tomo,0
spam,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",urgent mobile xxxxxxxxx bonus caller prize nd attempt reach call asap,1
ham,Ok good then i later come find Ì_... C lucky i told Ì_ to go earlier... Later pple take finish Ì_ no more again...,ok good later come find c lucky told go earlier later pple take finish,0
ham,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,wat make u thk ill fall actually thk im quite prone fall lucky dad home ask come n fetch already,0
spam,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",guaranteed latest nokia phone gb ipod mp player prize txt wordcollect tcllc nyusa pmt msgrcvd,1
ham,I wont touch you with out your permission.,wont touch permission,0
spam,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Callså£1/minMobsmoreLKPOBOX177HP51FL,hi lucy hubby meetins day fri b alone hotel u fancy cumin pls leave msg day lucy x callsminmobsmorelkpoboxhpfl,1
ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",wonder world th th ur style th ur smile th ur personality rd ur nature nd ur sm st ur lovely friendship good morning dear,0
ham,Take some small dose tablet for fever,take small dose tablet fever,0
ham,Oh. U must have taken your REAL Valentine out shopping first.,oh u must taken real valentine shopping first,0
ham,"Just sent you an email ÛÒ to an address with incomm in it, is that right?",sent email address incomm right,0
ham,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early",gonna blake night might able get little early,0
ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",friendship game play word say doesnt start march end may tomorrow yesterday today e,0
ham,"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!",nice waitshould texting right im gonna pay ticket ya know,0
ham,I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?,im watching lotr w si dis aft u wan meet dinner nite,0
ham,Why you keeping me away like this,keeping away like,0
ham,I think its far more than that but find out. Check google maps for a place from your dorm.,think far find check google map place dorm,0
ham,My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.,trip ok quite tiring lor uni start today ok co im taking module jus concentrating final yr project,0
ham,Have you always been saying welp?,always saying welp,0
ham,"I'm a guy, browsin is compulsory",im guy browsin compulsory,0
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,purity friendship two smiling reading forwarded messageits smiling seeing name gud evng musthu,0
ham,"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)",add dont really care cant least get dude fuck hey money want,0
ham,"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea",hello lover go new job happy think wake slave send teasing kiss across sea,0
ham,I told your number to gautham..,told number gautham,0
ham,Tell them no need to investigate about me anywhere.,tell need investigate anywhere,0
ham,Ok i juz receive..,ok juz receive,0
ham,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.",cant believe said many thing morning really wanted say good morning love beautiful morning see library later,0
spam,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz",account credited free text message activate txt word credit tc,1
ham,In the end she might still vomit but its okay. Not everything will come out.,end might still vomit okay everything come,0
ham,How are you with moneY...as in to you...money aint a thing....how are you sha!,moneyas youmoney aint thinghow sha,0
ham,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,everything weather keep extra warm cold nothing serious pls lot vitamin c,0
ham,Hey gals.. Anyone of u going down to e driving centre tmr?,hey gal anyone u going e driving centre tmr,0
ham,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,im always yahoo messenger send message ill get may send mobile mode sha ill get reply,0
ham,I'm putting it on now. It should be ready for  &lt;TIME&gt; ,im putting ready lttimegt,0
ham,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",time n smile r two crucial thing life sometimes time make u forget smile sometimes someone smile make u forget time gud noon,0
spam,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",sm ac jsco energy high u may know channel day ur leadership skill r strong psychic reply an wquestion end reply end jsco,1
ham,Host-based IDPS for linux systems.,hostbased idp linux system,0
spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",hot live fantasy call p per min ntt ltd po box croydon cr wb national rate call,1
ham,Don no da:)whats you plan?,dawhats plan,0
ham,Ill be there on  &lt;#&gt;  ok.,ill ltgt ok,0
ham,Oh my God. I'm almost home,oh god im almost home,0
ham,Total video converter free download type this in google search:),total video converter free download type google search,0
spam,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,thanks vote sing along star karaoke mobile free link reply sing,1
ham,Sounds like something that someone testing me would sayy,sound like something someone testing would sayy,0
ham,When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.,u love someone dont make love u much u love much dont want loved anyone except gud nit,0
ham,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)",peteis phone still jenny college leannewhat,0
ham,Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?,oops sorry check dont mind picking tomo half eight station would ok,0
ham,"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*",hey sweet wondering moment might come want send file someone wont go yahoo connection suck remember set page go download format disc could tell know way download big file download stuff directly internet help would great prey teasing kiss,0
